Load,NDV,Solar,Wind
9381.45,8160.45,3,1218
9245.11,8034.11,3,1208
9168.59,7974.59,3,1191
9143.31,8261.31,3,879
9296.72,8578.72,11,707
9510.49,8804.49,201,505
10019.69,9099.69,512,408
10288.4,9470.4,567,251
10514.81,9615.81,773,126
10797.25,9875.25,832,90
11053.24,9901.24,1098,54
11166.37,10005.37,1087,74
11286.05,10105.05,1014,167
11397.11,10106.11,1049,242
11460.49,9937.49,996,527
11526.53,9843.53,926,757
11501.64,9688.64,815,998
11364.06,9747.06,338,1279
11185.08,9537.08,268,1380
11099.44,9440.44,15,1644
10976,8808,0,2168
10653.49,8574.49,0,2079
10281.46,7912.46,0,2369
9858.71,7384.71,0,2474
9687.94,7228.94,0,2459
9552.37,7050.37,0,2502
9446.82,7029.82,0,2417
9248.46,6827.46,0,2421
9296.88,7082.88,1,2213
9562.15,7358.15,72,2132
9959.71,7310.71,595,2054
10191.11,7180.11,861,2150
10562.05,7327.05,878,2357
10674.76,7345.76,845,2484
10778.39,7684.39,889,2205
10773.57,7772.57,922,2079
10795.91,7871.91,951,1973
10627.78,7868.78,807,1952
10737.08,7740.08,831,2166
10812.32,7651.32,802,2359
10761.67,7707.67,736,2318
10406.91,7359.91,684,2363
10257.68,7570.68,284,2403
10091.78,7687.78,11,2393
9960.5,7841.5,0,2119
9667.4,7920.4,0,1747
9188.03,7709.03,0,1479
8942.08,7630.08,0,1312
8803.09,7718.09,0,1085
8806.56,7491.56,0,1315
8856.88,7506.88,0,1350
9032.06,7380.06,0,1652
9128.73,7468.73,0,1660
9396.32,7523.32,259,1614
9752.1,7588.1,725,1439
9981.91,7431.91,901,1649
10172.07,7475.07,971,1726
10311.03,7513.03,991,1807
10422.86,7493.86,1031,1898
10526.82,7507.82,997,2022
10534.68,7598.68,996,1940
10555.72,7576.72,1079,1900
10596.99,7773.99,1071,1752
10584.52,8089.52,1035,1460
10487.28,8146.28,930,1411
10385.84,8089.84,758,1538
10154.64,8295.64,245,1614
9810.16,8190.16,9,1611
9836.65,7896.65,0,1940
9647.93,7853.93,0,1794
9262.99,7558.99,0,1704
9096.81,7972.81,0,1124
8863.03,8154.03,0,709
8656.08,8144.08,0,512
8689,8328,0,361
8809.26,8515.26,0,294
8877.39,8538.39,0,339
9198.42,8574.42,173,451
9681.76,8776.76,644,261
9885.25,8871.25,785,229
10053.5,8833.5,926,294
10161.75,8914.75,1007,240
10287.18,9186.18,862,239
10183.64,9042.64,929,212
10233.07,9053.07,946,234
10177.43,8981.43,789,407
10134.67,9156.67,512,466
10136.7,9043.7,649,444
10060.23,9067.23,407,586
9821.98,8747.98,274,800
9807.25,8565.25,199,1043
9669.25,8598.25,0,1071
9627.38,8393.38,0,1234
9378.88,8169.88,0,1209
9172.15,8466.15,0,706
9017.29,8356.29,0,661
8959.71,8221.71,0,738
8868.17,8265.17,0,603
8863.65,8559.65,0,304
8855.33,8577.33,0,278
8967.75,8711.75,0,256
9124.19,8884.19,16,224
9531.32,9387.32,62,82
9638.83,9453.83,135,50
9807.27,9638.27,141,28
9816,9582,200,34
9905.25,9544.25,304,57
10034.1,9468.1,461,105
10113.93,9378.93,573,162
10201.47,9381.47,642,178
10134.83,9322.83,618,194
10015.97,9248.97,535,232
9943.6,9126.6,511,306
9822.14,8908.14,554,360
9764.7,9197.7,132,435
9548.65,9122.65,0,426
9624.08,9110.08,0,514
9316.23,8869.23,0,447
9025.97,8623.97,0,402
8898.98,8526.98,0,372
8858.62,8499.62,0,359
8821.45,8464.45,0,357
8829.77,8509.77,0,320
8797.26,8304.26,0,493
8807.68,8319.68,0,488
8882.58,8181.58,165,536
9081.25,8125.25,616,340
9335,7939,947,449
9573.87,7889.87,1037,647
9715.07,7939.07,1109,667
9772.8,8155.8,1019,598
9845.67,8351.67,994,500
9889.57,8681.57,743,465
9994.31,8634.31,950,410
10058.71,8669.71,983,406
10219.54,8765.54,942,512
10234.55,9132.55,554,548
10200.2,8952.2,664,584
10083.23,8818.23,277,988
9941.29,8762.29,23,1156
9885.36,8614.36,0,1271
9717.15,8090.15,0,1627
9390.53,8072.53,0,1318
9147.71,8134.71,0,1013
8972.72,8059.72,0,913
8883.35,7831.35,0,1052
8782.72,7607.72,0,1175
8816.85,7670.85,0,1146
8802.4,7525.4,0,1277
8865.17,7644.17,71,1150
9041.11,7446.11,626,969
9410.87,7439.87,913,1058
9633,8035,1022,576
9946.78,8136.78,1084,726
10109.37,8463.37,1061,585
10264.91,8580.91,1075,609
10443.74,8675.74,1001,767
10537.43,8552.43,1039,946
10640.63,8641.63,894,1105
10788.36,9149.36,367,1272
10613.95,9065.95,114,1434
10476.98,9197.98,128,1151
10293.28,9162.28,85,1046
10219.02,8734.02,19,1466
10062.14,8845.14,0,1217
9557.31,8530.31,0,1027
9167.46,7991.46,0,1176
9043.31,7958.31,0,1085
8960.3,7608.3,0,1352
8892.12,7817.12,0,1075
8879.19,7833.19,0,1046
8931.96,7891.96,0,1040
8984.01,7925.01,0,1059
9327.44,8165.44,190,972
9730.62,8333.62,675,722
10077.79,8524.79,963,590
10323.04,8731.04,1035,557
10546.5,8955.5,1051,540
10552.35,8981.35,1109,462
10752.37,9235.37,1108,409
10802.91,9256.91,1088,458
10855.04,9261.04,1064,530
10979.14,9383.14,1083,513
11011.8,9477.8,1036,498
10906.58,9470.58,940,496
10646.56,9371.56,768,507
10403.46,9598.46,268,537
10081.52,9408.52,1,672
10079.18,9200.18,0,879
9793.82,8786.82,0,1007
9471.03,8309.03,0,1162
9236.27,8128.27,0,1108
9064.91,8032.91,0,1032
8962.7,8166.7,0,796
8827.2,8182.2,0,645
8808.42,8087.42,0,721
8855.68,8066.68,0,789
9138.97,8214.97,195,729
9535.64,8339.64,679,517
9853.13,8415.13,958,480
10109.55,8359.55,1077,673
10305.66,8373.66,1121,811
10524.61,8683.61,1137,704
10599.51,8818.51,1140,641
10672.4,9116.4,1105,451
10710.3,9208.3,1111,391
10713.89,9237.89,1079,397
10828.97,9291.97,1058,479
10830.22,9335.22,984,511
10750.24,9404.24,737,609
10473.18,9582.18,264,627
10106.94,9469.94,6,631
10003.76,9301.76,0,702
9637.68,8827.68,0,810
9424.04,8437.04,0,987
9265.47,8296.47,0,969
9075.76,8249.76,0,826
8990.62,8230.62,0,760
8968.57,8283.57,0,685
8952.55,8313.55,0,639
8944.61,8300.61,0,644
9215.08,8456.08,155,604
9697.56,8812.56,499,386
10042.17,8804.17,983,255
10271.21,8822.21,1076,373
10329.64,8997.64,889,443
10599.8,9096.8,1076,427
10701.5,9234.5,1069,398
10719.92,9343.92,1024,352
10795.86,9442.86,1045,308
10788.72,9394.72,1069,325
10820.68,9765.68,663,392
10810.88,9829.88,569,412
10579.87,9594.87,377,608
10383.89,9473.89,141,769
10331.88,9454.88,3,874
10239.13,9156.13,0,1083
9896.89,8486.89,0,1410
9571.03,8028.03,0,1543
9293.99,7542.99,0,1751
9186.43,7467.43,0,1719
9078.59,7357.59,0,1721
8973.94,7261.94,0,1712
8996.02,7502.02,0,1494
9196.09,7776.09,0,1420
9456.31,7962.31,154,1340
9774.12,8049.12,628,1097
10013.52,8037.52,892,1084
10213.06,8147.06,971,1095
10371.21,8198.21,1092,1081
10536.38,8700.38,850,986
10587.52,8571.52,1110,906
10627.02,8589.02,1108,930
10696.88,8755.88,1125,816
10665.1,8752.1,1123,790
10724.14,8924.14,1048,752
10639.92,8870.92,950,819
10476.84,8907.84,602,967
10296.19,9036.19,176,1084
10100.85,8964.85,0,1136
9961.4,8773.4,0,1188
9717.41,8166.41,0,1551
9358.88,7947.88,0,1411
9164.74,7839.74,0,1325
9053.93,7779.93,0,1274
8930.69,7981.69,0,949
8902.89,8258.89,0,644
8906.79,8362.79,0,544
8942.93,8349.93,0,593
9163.56,8702.56,58,403
9584.61,8913.61,470,201
10016.2,9047.2,819,150
10251.74,9092.74,988,171
10419.69,9166.69,1079,174
10501.15,9178.15,1079,244
10500.56,9156.56,1097,247
10571.35,9196.35,1120,255
10636.59,9270.59,1071,295
10623.2,9285.2,998,340
10661.35,9241.35,946,474
10544.36,9302.36,642,600
10299.44,9306.44,177,816
10219.73,9051.73,63,1105
10071.92,8836.92,8,1227
10046.99,8767.99,0,1279
9724.83,8584.83,0,1140
9314.35,8151.35,0,1163
9146.43,7908.43,0,1238
9035.69,7898.69,0,1137
8974.92,7976.92,0,998
8835.2,7961.2,0,874
8864.14,7997.14,0,867
8807.28,8307.28,0,500
8905,8354,76,475
9117.6,8498.6,343,276
9329.37,8640.37,597,92
9584.71,8600.71,903,81
9779.68,8692.68,1024,63
9969.5,8892.5,972,105
9985.36,9263.36,604,118
9868.23,9084.23,625,159
9898.83,9156.83,572,170
9967.69,9237.69,537,193
10124.09,9178.09,756,190
10246.92,9344.92,718,184
10113.87,9420.87,507,186
9908.62,9395.62,105,408
9694.6,9329.6,0,365
9604.12,9331.12,0,273
9316.1,9063.1,0,253
9087.71,8788.71,0,299
8795.02,8505.02,0,290
8671.46,8340.46,0,331
8688.03,8384.03,0,304
8685.44,8389.44,0,296
8646.74,8391.74,0,255
8623.11,8347.11,0,276
8692.98,8336.98,132,224
8912.11,8239.11,504,169
9157.1,8284.1,816,57
9518.38,8611.38,880,27
9621.01,8472.01,1120,29
9774.97,8595.97,1122,57
9867.45,8733.45,1093,41
9952.66,8849.66,1065,38
10104.35,8974.35,1073,57
10239.16,9153.16,965,121
10338.61,9139.61,905,294
10280.36,9123.36,798,359
10202.25,9417.25,309,476
9860.24,9195.24,85,580
9802.36,9088.36,0,714
9804.56,8966.56,0,838
9550.92,8727.92,0,823
9209.41,8446.41,0,763
9057.48,8176.48,0,881
8955.81,8387.81,0,568
8761.41,8288.41,0,473
8723.16,8523.16,0,200
8652.9,8502.9,0,150
8648.46,8556.46,0,92
8751.48,8562.48,82,107
8948.99,8322.99,461,165
9324.85,8778.85,498,48
9563.03,8914.03,574,75
9832.11,8785.11,946,101
10039.35,8871.35,1076,92
10225.14,9041.14,1102,82
10264.8,9075.8,1082,107
10251.85,9110.85,1045,96
10370.44,9313.44,967,90
10442.83,9405.83,959,78
10414.6,9593.6,545,276
10183.97,9688.97,291,204
9998.38,9670.38,80,248
9844.83,9500.83,0,344
9659.55,9229.55,0,430
9309.01,8926.01,0,383
8990.12,8282.12,0,708
8948.5,8013.5,0,935
8819.65,8164.65,0,655
8697.31,8128.31,0,569
8552.78,8323.78,0,229
8536.37,8285.37,0,251
8769.33,8428.33,0,341
9172.32,8602.32,60,510
9582.79,8827.79,361,394
9731.19,8989.19,543,199
9913.83,9014.83,706,193
10093.03,8893.03,917,283
10477.26,9122.26,950,405
10583.6,9183.6,951,449
10579.16,9165.16,965,449
10547.27,9249.27,899,399
10544.63,9210.63,855,479
10573.55,9019.55,753,801
10445.06,9316.06,300,829
10105.1,9023.1,113,969
10103.02,9104.02,18,981
10131.08,8757.08,0,1374
9939.13,8900.13,0,1039
9465.11,8705.11,0,760
9093.42,8431.42,0,662
9064.09,8286.09,0,778
8975.36,8018.36,0,957
8950.21,7772.21,0,1178
8953.12,7859.12,0,1094
8988.94,8024.94,0,964
9098.23,8241.23,0,857
9255.59,8366.59,111,778
9662.19,8525.19,408,729
9904,8641,681,582
10033.09,8747.09,630,656
10275.17,8803.17,750,722
10343.44,8684.44,813,846
10493.65,8533.65,697,1263
10565.72,8626.72,608,1331
10574.91,8560.91,327,1687
10477.76,8622.76,263,1592
10471.88,8248.88,166,2057
10362.03,7745.03,155,2462
10266.97,7786.97,110,2370
10079.87,7895.87,120,2064
9876.4,8051.4,0,1825
9817.63,7758.63,0,2059
9430.67,7580.67,0,1850
9126.44,7245.44,0,1881
8883,7040,0,1843
8716.86,7080.86,0,1636
8653.72,6865.72,0,1788
8663.6,7192.6,0,1471
8633.43,7275.43,0,1358
8861.08,7553.08,0,1308
9102.74,7806.74,101,1195
9457.28,7670.28,534,1253
9700.56,7655.56,658,1387
9923.86,7314.86,750,1859
10157.89,7397.89,868,1892
10224.79,7700.79,915,1609
10283.68,7773.68,785,1725
10283.13,7904.13,844,1535
10340.16,8220.16,404,1716
10378.39,8074.39,680,1624
10358.76,8130.76,400,1828
10272.96,8057.96,357,1858
10111.28,8152.28,326,1633
9918.48,8016.48,141,1761
9833.58,8502.58,0,1331
9590.97,8713.97,0,877
9299.11,8445.11,0,854
9112.1,8215.1,0,897
8972.48,8044.48,0,928
8814.22,7711.22,0,1103
8747.48,7494.48,0,1253
8710.5,7457.5,0,1253
8748.63,7498.63,0,1250
8891.12,7696.12,0,1195
9137.26,7851.26,135,1151
9473.16,7926.16,626,921
9722.18,8005.18,949,768
9895.29,7981.29,993,921
10067.38,8082.38,1054,931
10152,8203,1075,874
10246.53,8411.53,1021,814
10292.21,8366.21,1015,911
10293.15,8444.15,951,898
10347.86,8421.86,911,1015
10358.47,8473.47,886,999
10322.9,8520.9,870,932
10150.32,8790.32,602,758
9829.69,8981.69,89,759
9645.15,8990.15,0,655
9526.49,8719.49,0,807
9307.53,8770.53,0,537
9016.97,8683.97,0,333
8759.39,8495.39,0,264
8674.89,8434.89,0,240
8727.1,8412.1,0,315
8775.27,8295.27,0,480
8719.92,8118.92,0,601
8751.53,8201.53,0,550
8796.65,8238.65,24,534
8953.37,8413.37,172,368
9236.74,8704.74,252,280
9377.5,8815.5,258,304
9559.23,8872.23,285,402
9631.91,8451.91,355,825
9736.36,7952.36,487,1297
9935.72,7574.72,691,1670
9996.33,7481.33,966,1549
9912.55,7853.55,1005,1054
9999.58,8373.58,903,723
9947.85,8454.85,805,688
9853.55,8711.55,541,601
9639.57,9138.57,69,432
9450.42,8870.42,0,580
9410.69,9120.69,0,290
9184.84,9001.84,0,183
8891.55,8736.55,0,155
8752.65,8566.65,0,186
8675.51,8448.51,0,227
8711.92,8410.92,0,301
8721.93,8357.93,0,364
8719.29,8328.29,0,391
8655.78,8287.78,0,368
8696.91,8265.91,117,314
8876.48,8136.48,561,179
9108.89,8098.89,957,53
9384.11,8299.11,1059,26
9665.38,8427.38,1121,117
9853.86,8552.86,1112,189
10016.58,8642.58,1088,286
10074.64,8680.64,1109,285
10183.81,8860.81,1089,234
10339.7,9007.7,1064,268
10309.62,9031.62,1039,239
10364.34,9248.34,939,177
10321.63,9586.63,605,130
10209.42,9917.42,157,135
9997.81,9814.81,0,183
9851.7,9516.7,0,335
9497.44,8889.44,0,608
9371.19,8429.19,0,942
9190.5,8173.5,0,1017
8987.97,7930.97,0,1057
8924,7776,0,1148
8875.51,7794.51,0,1081
8991.07,7962.07,0,1029
9064.81,8098.81,0,966
9360.77,8300.77,95,965
9863.66,8525.66,539,799
10191.05,8810.05,952,429
10521.6,9196.6,1056,269
10705.76,9333.76,1106,266
10851.95,9469.95,1108,274
10997.15,9677.15,1084,236
11005.57,9718.57,1067,220
11128.63,9771.63,1057,300
11316.22,9858.22,1035,423
11223.91,9687.91,1002,534
11151.58,9549.58,917,685
10929.12,9563.12,546,820
10718.57,9761.57,127,830
10508.66,9547.66,0,961
10300.64,9323.64,0,977
9886.88,9082.88,0,804
9586.16,8715.16,0,871
9357.45,8461.45,0,896
9227.87,8056.87,0,1171
9056.52,7685.52,0,1371
9056.28,7765.28,0,1291
9131.05,8061.05,0,1070
9348.27,8473.27,0,875
9452.65,8735.65,84,633
9807.03,8919.03,499,389
10129.79,9023.79,906,200
10374.8,9164.8,1008,202
10655.87,9285.87,1085,285
10782.78,9407.78,1082,293
10973.61,9559.61,1077,337
11043.94,9505.94,1044,494
11199.53,9461.53,1055,683
11279.83,9416.83,1060,803
11293.91,9492.91,987,814
11064.96,9483.96,778,803
10811.31,9765.31,290,756
10607.89,9708.89,46,853
10493.6,9400.6,0,1093
10364.3,9156.3,0,1208
9961.26,8388.26,0,1573
9839.11,7827.11,0,2012
9563.65,7407.65,0,2156
9301.22,6991.22,0,2310
9218.85,7582.85,0,1636
9011.58,8109.58,0,902
8933.98,8274.98,0,659
9135.34,8292.34,0,843
9421.99,8476.99,30,915
9784.7,8632.7,362,790
10103.73,8842.73,766,495
10321.45,8782.45,964,575
10482.51,8905.51,1058,519
10640.65,8986.65,1109,545
10805.76,9175.76,1123,507
10775.21,9144.21,1124,507
10801.81,9215.81,1095,491
10867.57,9344.57,1075,448
10924.48,9468.48,1002,454
10864.59,9597.59,788,479
10659.41,9833.41,363,463
10426.45,9969.45,71,386
10259.86,9936.86,0,323
10149.95,9792.95,0,357
9708.9,9230.9,0,478
9428.84,8760.84,0,668
9311.77,8129.77,0,1182
9210.52,7595.52,0,1615
9135.91,7428.91,0,1707
9099.33,7360.33,0,1739
9151.18,7572.18,0,1579
9269.39,7597.39,0,1672
9568.51,7792.51,35,1741
9911.48,7951.48,285,1675
10217.77,8130.77,642,1445
10443.94,8251.94,855,1337
10799.99,8538.99,973,1288
10997.79,8922.79,1028,1047
11060.15,8795.15,1048,1217
11196.11,8925.11,1058,1213
11224.11,9132.11,1020,1072
11267.78,9388.78,922,957
11220.44,9527.44,747,946
11144.18,9798.18,400,946
10928.38,9633.38,201,1094
10720.93,9583.93,49,1088
10659.04,9619.04,0,1040
10339.02,9104.02,0,1235
10152.86,8678.86,0,1474
9795.98,8077.98,0,1718
9463.29,7522.29,0,1941
9378.48,7488.48,0,1890
9168.85,7081.85,0,2087
9083.28,7258.28,0,1825
9080.77,7060.77,0,2020
9255.06,7324.06,0,1931
9480.39,7947.39,20,1513
9810.05,8459.05,380,971
9869.93,8881.93,461,527
9946.6,8956.6,737,253
10101.1,8871.1,955,275
10191.49,8853.49,942,396
10347.17,8914.17,904,529
10326.71,8919.71,900,507
10287.64,9029.64,474,784
10272.55,8453.55,210,1609
10234.34,8354.34,96,1784
10108.35,7793.35,73,2242
9958.9,7225.9,71,2662
9805.74,7181.74,3,2621
9759.5,7579.5,0,2180
9738.76,7807.76,0,1931
9371.76,8042.76,0,1329
9169.09,7676.09,0,1493
8972.01,7558.01,0,1414
8847.71,7543.71,0,1304
8681.08,7310.08,0,1371
8722.28,7526.28,0,1196
8713.47,7628.47,0,1085
8804.52,7865.52,0,939
8772.91,7996.91,28,748
8960.92,8183.92,268,509
9194.99,8447.99,470,277
9352.32,8506.32,707,139
9514.7,8468.7,824,222
9589.48,8468.48,907,214
9528.43,8390.43,934,204
9508.27,8359.27,917,232
9515.49,8500.49,765,250
9456.7,8566.7,654,236
9503.48,8837.48,496,170
9366.41,8737.41,457,172
9287.75,8872.75,291,124
9165.65,9003.65,57,105
9281.53,9219.53,0,62
9218.5,9124.5,0,94
9043.26,8942.26,0,101
8819.3,8685.3,0,134
8678.61,8525.61,0,153
8637.63,8432.63,0,205
8572.91,8216.91,0,356
8542.97,8173.97,0,369
8529.66,8136.66,0,393
8589.56,8113.56,0,476
8660.18,8015.18,14,631
8795.76,7989.76,114,692
9020.07,8065.07,313,642
9127.83,7800.83,568,759
9285.73,7615.73,748,922
9445.84,7824.84,704,917
9439.92,7946.92,648,845
9471.57,7897.57,839,735
9446.7,8098.7,608,740
9556.6,8432.6,427,697
9616.92,8506.92,307,803
9665.12,8352.12,362,951
9637.45,8430.45,115,1092
9609.91,8386.91,36,1187
9662.02,8344.02,0,1318
9587.82,8154.82,0,1433
9176.96,7815.96,0,1361
8954.01,7787.01,0,1167
8808.6,7801.6,0,1007
8654.57,7845.57,0,809
8585.32,7955.32,0,630
8617.31,8114.31,0,503
8619.43,8179.43,0,440
8742.31,8392.31,0,350
8942.9,8604.9,20,318
9404.4,9011.4,119,274
9554.77,9203.77,135,216
9646.94,9221.94,226,199
9827.96,9361.96,308,158
9932.83,9347.83,394,191
10013.74,9131.74,593,289
10002.76,9330.76,448,224
10030.59,9281.59,520,229
10027.27,9527.27,269,231
10074.98,9566.98,195,313
9959.98,9489.98,94,376
9829.67,9393.67,33,403
9651.3,9167.3,9,475
9736.58,9347.58,0,389
9595.95,9196.95,0,399
9333.58,8969.58,0,364
9056.39,8776.39,0,280
8847.51,8609.51,0,238
8756.95,8584.95,0,172
8644.42,8481.42,0,163
8724.93,8553.93,0,171
8600.55,8491.55,0,109
8891.85,8831.85,0,60
9118.78,9069.78,2,47
9408.02,9324.02,24,60
9613.12,9443.12,117,53
9670.97,9469.97,172,29
9779.39,9432.39,317,30
9935.49,9536.49,376,23
9888.32,9426.32,453,9
9947.86,9453.86,470,24
9970.13,9261.13,694,15
9878.41,9370.41,467,41
10017.73,9226.73,734,57
9915.67,9152.67,670,93
9809.93,9526.93,125,158
9709.21,9495.21,29,185
9690.22,9441.22,0,249
9495.04,9182.04,0,313
9182.16,8605.16,0,577
9018.55,8627.55,0,391
8809.24,8398.24,0,411
8708.3,8281.3,0,427
8733.18,8331.18,0,402
8721.06,8360.06,0,361
8839.69,8143.69,0,696
8950.77,8227.77,0,723
9290.36,8488.36,19,783
9629.56,8390.56,342,897
9946.58,8522.58,373,1051
10130.7,8234.7,885,1011
10281.29,8501.29,570,1210
10294.64,8319.64,629,1346
10374.8,8059.8,761,1554
10403.13,7796.13,994,1613
10393.21,7517.21,1074,1802
10481.68,7292.68,1062,2127
10582.23,7250.23,1037,2295
10601.03,7331.03,839,2431
10190.31,7386.31,432,2372
9970.75,7941.75,45,1984
9871.59,7526.59,0,2345
9801.88,7516.88,0,2285
9457.23,7260.23,0,2197
9073.52,7321.52,0,1752
9003.26,7408.26,0,1595
8878.77,7286.77,0,1592
8804.61,7280.61,0,1524
8825.68,7454.68,0,1371
8830.42,7433.42,0,1397
9055.32,7673.32,0,1382
9289.63,7827.63,27,1435
9581.42,7810.42,373,1398
9842.2,7699.2,835,1308
9991.9,7569.9,949,1473
10066.71,7513.71,993,1560
10103.82,7729.82,978,1396
10199.78,7928.78,941,1330
10272.93,7954.93,944,1374
10261.62,8031.62,725,1505
10263.27,8065.27,579,1619
10247,8067,511,1669
10205.17,7665.17,794,1746
10079.26,7883.26,309,1887
9859.17,8506.17,25,1328
9842.78,8795.78,0,1047
9599.63,8524.63,0,1075
9456.34,8397.34,0,1059
9147.22,8359.22,0,788
8984.12,8371.12,0,613
8910.96,8477.96,0,433
8778.97,8649.97,0,129
8708.51,8648.51,0,60
8778.97,8758.97,0,20
8922.65,8915.65,0,7
9206.03,9126.03,18,62
9494.54,9052.54,309,133
9794.33,9010.33,618,166
9934.5,8926.5,915,93
10047.61,8870.61,1075,102
10024.96,8820.96,1079,125
10080.24,8820.24,1081,179
10084.39,8783.39,1063,238
10106.18,8735.18,1070,301
10176.35,8800.35,1033,343
10188.87,8826.87,969,393
10117.86,9008.86,659,450
9879.05,9134.05,289,456
9662.71,9058.71,23,581
9722.49,8858.49,0,864
9563.33,8495.33,0,1068
9420.6,8343.6,0,1077
9217.4,7984.4,0,1233
8970.74,7718.74,0,1252
8896.73,7650.73,0,1246
8757.18,7741.18,0,1016
8716.72,7759.72,0,957
8731.59,7667.59,0,1064
8777.32,7635.32,0,1142
8821.61,7769.61,23,1029
9112.19,7651.19,440,1021
9258.24,7591.24,947,720
9609.31,7872.31,1070,667
9906.28,8256.28,1097,553
9950.53,8390.53,1106,454
10132.65,8548.65,1096,488
10153.35,8604.35,1091,458
10128.4,8464.4,1101,563
10307.7,8600.7,1082,625
10452.6,8796.6,999,657
10369.78,8871.78,857,641
10243.85,9241.85,383,619
9931.86,9476.86,23,432
9872.02,9351.02,0,521
9722.31,9268.31,0,454
9329.55,9020.55,0,309
9115.83,8875.83,0,240
8877.15,8658.15,0,219
8676.42,8486.42,0,190
8609.64,8446.64,0,163
8545.92,8345.92,0,200
8550.15,8287.15,0,263
8705.98,8496.98,0,209
8765.15,8511.15,18,236
8954.85,8457.85,275,222
9273.61,8391.61,744,138
9501.55,8404.55,1044,53
9752.55,8578.55,1114,60
9992.14,8734.14,1123,135
10092.1,8835.1,1127,130
10179.96,8924.96,1092,163
10200.36,9010.36,1061,129
10296.2,9110.2,1032,154
10442.36,9274.36,975,193
10503.52,9504.52,803,196
10340.67,9833.67,321,186
10175.38,10006.38,22,147
10106.51,10019.51,0,87
9819.82,9703.82,0,116
9385.7,9203.7,0,182
8999.87,8832.87,0,167
8820.64,8645.64,0,175
8692.24,8453.24,0,239
8698.05,8411.05,0,287
8723.91,8383.91,0,340
8817.9,8320.9,0,497
9115.76,8521.76,0,594
9281.6,8730.6,12,539
9767.86,8878.86,356,533
9996.08,8843.08,858,295
10277.08,9173.08,1030,74
10545.05,9427.05,1081,37
10605.56,9489.56,1082,34
10798.17,9641.17,1063,94
10976.38,9791.38,1083,102
11155.25,10004.25,1078,73
11123.11,10008.11,1075,40
11150.36,10065.36,1049,36
11151.93,10248.93,873,30
10888.59,10449.59,355,84
10615.08,10435.08,19,161
10473.95,10218.95,0,255
10157.17,9771.17,0,386
9725.61,9191.61,0,534
9436.51,8895.51,0,541
9262.88,8545.88,0,717
9204.68,8281.68,0,923
9000.47,7979.47,0,1021
8970.71,7911.71,0,1059
8972.73,8031.73,0,941
9146.05,8348.05,0,798
9445.99,8686.99,12,747
9717.66,8692.66,319,706
9936.4,8633.4,792,511
10178.37,8969.37,903,306
10476.6,9104.6,949,423
10692.38,9073.38,962,657
10927.07,9178.07,942,807
11085.6,9245.6,944,896
11210.87,9509.87,936,765
11318.56,9593.56,937,788
11367.92,9910.92,875,582
11189.28,9892.28,769,528
10997.14,10277.14,302,418
10737.58,10058.58,15,664
10698.4,9824.4,0,874
10430.71,9052.71,0,1378
9943.54,8543.54,0,1400
9631.35,8161.35,0,1470
9437.58,7546.58,0,1891
9300.59,8118.59,0,1182
9200.9,7575.9,0,1625
9126.41,8172.41,0,954
9098.12,7758.12,0,1340
9255.73,7708.73,0,1547
9571.47,7764.47,1,1806
9895.38,7805.38,61,2029
10181.49,8165.49,218,1798
10404.25,7821.25,632,1951
10644.43,8004.43,566,2074
10813.5,8017.5,725,2071
10964,8263,637,2064
10953.21,8405.21,421,2127
11078.18,8401.18,444,2233
11088.61,8437.61,408,2243
11073.53,8388.53,288,2397
10937.48,8179.48,269,2489
10710.63,8240.63,144,2326
10508.26,8420.26,0,2088
10536.92,8584.92,0,1952
10233.53,8505.53,0,1728
9822.5,8323.5,0,1499
9531.1,7995.1,0,1536
9256.08,7857.08,0,1399
9117.62,7331.62,0,1786
9034.69,7027.69,0,2007
9019.47,7262.47,0,1757
9076.7,7220.7,0,1856
9220.98,7323.98,0,1897
9607,7854,13,1740
9926.06,7844.06,66,2016
10059.6,7887.6,96,2076
10263.86,8076.86,281,1906
10361.87,8315.87,216,1830
10331.85,8218.85,352,1761
10381.85,8021.85,556,1804
10429.69,7671.69,771,1987
10431.29,7418.29,796,2217
10557.7,7882.7,510,2165
10586.91,8213.91,301,2072
10453.26,8216.26,227,2010
10237.8,8517.8,122,1598
10173.65,8918.65,7,1248
10041.04,9003.04,0,1038
9766.18,8865.18,0,901
9482.61,8701.61,0,781
9224.13,8535.13,0,689
9042.99,8394.99,0,648
8946.37,8379.37,0,567
8812.52,8239.52,0,573
8820.06,8213.06,0,607
8885.31,8396.31,0,489
9024.33,8608.33,0,416
9242.8,8850.8,1,391
9525.31,8863.31,280,382
9792.05,9216.05,354,222
9903.5,9304.5,490,109
10033.65,9072.65,831,130
10347.84,9130.84,1070,147
10324.32,9474.32,693,157
10334.47,9385.47,810,139
10291.42,9048.42,1080,163
10404.34,8972.34,1107,325
10512.56,8913.56,1037,562
10421.04,8723.04,821,877
10338.5,8960.5,308,1070
10282.93,9085.93,8,1189
10259.53,8744.53,0,1515
10084.94,8228.94,0,1856
9715.08,7608.08,0,2107
9406.52,7097.52,0,2309
9151.62,6756.62,0,2395
9030.33,6544.33,0,2486
8950.17,6359.17,0,2591
8839.12,6151.12,0,2688
8861.73,6268.73,0,2593
8910.28,6375.28,0,2535
8979.42,6757.42,5,2217
9217.19,6765.19,370,2082
9419.6,6880.6,885,1654
